id,has_availability,availability_30,availability_60,availability_90,availability_365
901089041886609842,1,27,57,87,268
904588436802887307,1,29,59,89,364
904928458664559242,1,19,49,79,260
904930311603763987,1,30,60,90,271
905399775903588884,0,27,57,87,268
906259459458420505,1,10,40,70,251
907077257962946258,1,29,59,89,364
907077257962946258,1,29,59,89,364
907686638311383341,1,30,60,90,271
909100019892803087,1,29,59,89,364
909345580311355411,1,30,60,90,271
909348769769135505,1,28,58,88,363
909882526480721977,1,26,55,85,360
909883031944512161,1,30,60,90,365
910070794743590342,1,9,16,37,44
910806480863882214,1,29,59,89,270
911843758881109609,1,30,60,90,271
911877625557497697,1,30,60,90,271
912697418696726408,1,0,29,59,334
912791958009826495,1,18,48,78,259
912802306072914469,1,29,59,89,364
913522560000207283,1,29,59,89,364
914805460729895825,1,29,57,86,361
915452171883804682,1,30,60,90,365
915480824792203623,1,29,59,89,270
915480906467484416,1,29,59,89,364
915491540353078007,1,30,60,90,365
915496448580987418,1,30,60,90,365
915496448580987418,1,30,60,90,365
915670366666904246,1,29,59,89,364
915681736655786529,1,29,59,89,364
917001993750346677,1,29,59,89,364
917268940021538414,1,29,59,89,269
917271075072493194,1,29,59,89,364
918098632975538206,1,0,0,0,209
918670063389680037,1,0,8,38,219
919330824746585701,1,25,55,85,182
919502228882474216,1,30,60,90,365
919968290403148056,1,29,59,85,264
923613640797995092,1,29,59,89,270
925168994523733731,1,28,58,88,269
925706881440940360,1,25,55,85,151
927092195097805859,1,9,36,62,62
927104359590866258,1,28,58,86,86
928591059643597438,1,30,60,90,271
928850044952941796,1,29,59,89,269
930060029464198671,1,29,59,89,270
933097055241827931,1,29,59,89,270
933141148831561918,1,0,0,0,162
933259335282417831,1,0,17,47,228
933267561689894166,1,0,0,0,275
934346542744923153,1,23,53,83,358
934354866476648898,1,25,55,85,360
934368914326609002,1,14,42,71,333
934381114246786901,1,28,58,88,363
934386884436615245,1,23,52,79,351
934446680913390618,1,16,46,74,349
934455094066697875,1,28,58,88,363
934459075537527502,1,27,57,87,362
935530526745733147,1,30,60,90,365
938816375662381740,1,14,41,67,336
939438617196139743,1,29,59,89,270
939643530648466834,1,29,59,89,270
939706932525817048,1,20,50,78,78
940362959474669203,1,29,59,89,364
942498058629533851,1,0,0,0,0
943118105241784858,1,30,60,90,181
943163894208432026,1,21,51,81,171
943220901216594659,1,30,60,90,180
943864507833744958,1,29,59,89,270
943996119813888207,1,30,60,90,365
944449482210600103,1,27,57,87,88
944612487124738868,1,30,60,78,78
944612549240049286,1,29,59,89,270
945118954811453086,1,30,60,90,365
946218516981428518,1,30,60,90,365
946252956347454547,1,28,58,88,363
946262937217371544,1,29,59,89,364
946270112895245394,1,29,59,89,364
946274113050996122,1,29,59,89,270
947378293169299430,1,30,60,90,365
948204813433816372,1,0,0,0,267
948700412652397998,1,30,60,78,78
951111788499858256,1,8,38,68,248
953924174741307769,1,30,60,90,91
954625302085307833,1,29,59,89,270
959465909045567964,1,20,50,80,355
960008665521131399,1,30,60,90,365
960030126072146041,1,30,60,90,365
960045451271498035,1,30,60,90,365
960047545627310289,1,30,60,90,365
960610939781595021,1,29,59,89,269
962102060363767489,1,29,59,89,269
962115187758611203,1,29,59,89,269
962148073553755345,1,29,59,89,270
962156092707353224,1,29,59,89,269
962179495759598858,1,29,59,89,270
962179665760436992,1,29,59,89,270
973054065787807697,1,28,58,88,363
973509271145025660,1,30,60,90,271
973650769517798231,1,29,59,89,270
974183835128911388,1,24,54,84,354
974194294235939529,1,28,58,88,358
977840892351291114,1,29,59,89,270
979265675388493674,1,25,55,85,266
979996652556032174,1,26,56,86,274
981839566673592063,1,0,0,1,276
984451267933484000,1,29,59,89,364
985940069189910173,1,28,58,88,363
988675919396273025,1,30,60,90,91
988809840696335648,1,22,50,80,266
988896701671473303,1,15,45,75,256
989451630724186482,1,28,58,88,276
989456071645269504,1,17,42,72,258
989458593284666326,1,13,34,50,224
989824500641059618,1,8,38,68,69
990717254533230920,1,0,0,0,0
992814061673098065,1,30,60,90,91
993145145410074505,1,29,59,89,270
993976084221185487,1,12,42,68,240
994831838625612556,1,30,60,90,365
995391027662163513,1,30,60,90,271
995404451999131557,1,28,58,88,269
995408988536684785,1,30,60,90,271
996212506657357548,1,29,59,89,364
997409009328273841,1,29,59,89,270
997869767725636896,1,28,58,88,359
997869777325712841,1,14,38,65,184
997876470544385472,1,27,57,87,362
998217592295049007,1,0,0,0,269
998239661830045669,1,29,59,89,270
998957834404015555,1,29,59,89,270
999056201071274306,1,29,59,89,364
999267391650808320,1,24,54,77,341
999267804611326098,1,27,54,84,195
999758275789912599,1,0,0,0,225
1000378112461970771,1,27,50,80,87
1001704940131218226,1,0,23,53,328
1001808164427189759,1,0,0,22,203
1003804545207627519,1,29,59,89,364
1003923515839548471,1,30,60,90,217
1004652336577626435,1,30,60,90,217
1004793478536324006,1,29,59,89,364
1005589427053270435,1,28,58,88,363
1006417892442245205,1,30,60,90,91
1007193960238063590,1,0,0,20,201
1007463266235891109,1,29,59,89,270
1008596981366079541,1,0,0,16,196
1008723918260154181,1,22,50,79,343
1008723963440015334,1,30,60,90,365
1008723978214018748,1,30,60,90,365
1008723992296489655,1,27,57,87,362
1009145766123552802,1,29,59,89,97
1009310616747753745,1,30,37,61,336
1009651833336339483,1,7,20,50,231
1009662020699585686,1,0,29,59,236
1012084594628127566,1,30,60,90,91
1012817610220906302,1,27,57,87,178
1013452020990230805,1,29,59,89,270
1014425730453919892,1,29,59,89,270
1015674434767532160,1,29,48,78,259
1018681234279575609,1,27,57,87,362
1021695586762269747,1,30,60,90,365
1023867600592669423,1,28,58,88,269
1025026081961403901,1,0,0,0,237
1025281098926073017,1,0,0,0,68
1025588886070864385,1,22,52,82,263
1025934423553001078,1,28,58,88,268
1028010248386268173,1,29,59,89,270
1028259379953152956,1,29,59,89,270
1028657682241218368,1,0,25,55,330
1028744175173907229,1,28,58,88,363
1029190387788887329,1,30,60,90,90
1029208790515958047,1,30,60,90,91
1032561593915196286,1,25,55,85,265
1034457014822246427,1,30,60,90,365
1034830511655003002,1,28,58,88,179
1036002951580641037,1,29,59,89,244
1036006273523988553,1,29,59,89,270
1036545365474863228,1,30,60,90,91
1037562150704397889,1,23,53,83,264
1039628026138598190,1,21,51,70,244
1040949271672193125,1,0,0,0,178
1041030408679198118,1,13,43,73,348
1041089083978668521,1,30,60,90,365
1043856635673230660,1,30,60,90,365
1043899278127517643,1,30,60,90,365
1044367319084955582,0,12,42,72,253
1045310762237497667,1,26,56,86,267
1045810568104700436,1,30,60,90,365
1045810854593854682,1,29,59,89,364
1046085493906355076,1,30,60,90,365
1046085493906355076,1,30,60,90,365
1046135947693619200,1,20,46,76,351
1046292355014317376,1,0,0,1,276
1047435412003416811,1,30,60,90,271
1049770102565848612,1,21,51,81,82
1050384755676077507,1,29,59,89,270
1050388321010357150,1,29,59,89,256
1051126791807999318,1,29,59,89,270
1051170933407727632,1,29,59,89,270
1051186690382873378,1,29,59,89,270
1051186690382873378,1,29,59,89,270
1051205953953722762,1,29,59,89,269
1051844503970967768,1,27,57,87,268
1051874859376252326,1,29,59,89,270
1051894013258541747,1,29,59,89,270
1051912453094168650,1,29,59,89,270
1051926816739724054,1,29,59,89,270
1052505901191091205,1,13,29,59,334
1056991156987830405,1,3,3,28,29
1057135157487651057,1,3,3,28,209
1058437876099408422,1,0,0,30,305
1059215021292065309,1,29,59,89,270
1059404046988840624,1,0,0,0,235
1059772959876388935,1,0,0,8,189
1059792262730093440,1,29,59,89,158
1059805848275355248,1,0,0,0,140
1059820102609640964,1,0,7,37,218
1059823871604991927,1,0,0,9,190
1061171930666347963,1,30,60,90,365
1061193873648427107,1,26,56,86,356
1061301778109505093,1,30,60,90,365
1061349306448633698,1,29,59,89,269
1062108936577351344,1,0,0,9,189
1066283876987607462,1,29,59,89,269
1066313517033859330,1,29,59,89,364
1068419620186966968,1,7,22,51,119
1068813918482991779,1,1,30,60,240
1069978242571647934,1,30,60,90,365
1069993904269977691,1,30,60,90,365
1070060724822268416,1,23,49,79,349
1070168440909990775,1,29,59,89,364
1070737304693420000,1,5,29,55,306
1071983420799953175,1,0,0,16,196
1072006172877875466,1,28,58,88,179
1072103225928678611,1,1,29,31,195
1072220561454922559,1,29,59,89,270
1072242091221183074,1,29,59,89,269
1072248353497436990,1,29,59,89,270
1072409611456262939,1,29,59,89,269
1072976465653153715,1,20,20,50,231
1072996219413554684,1,0,0,6,187
1073013706539430212,1,0,25,55,236
1074421503074696695,1,20,20,50,231
1074445824379877735,1,29,59,89,364
1074858413732419909,1,18,45,73,254
1075137891609936766,1,29,59,89,364
1077066160280158672,1,27,57,87,358
1079309899232877046,1,29,59,89,270
1079318461795469853,1,29,59,89,270
1079343264876265640,1,29,59,89,270
1079349474551394760,1,25,55,85,266
1079631978496385968,1,1,1,1,174
1080251577819735170,1,29,59,89,364
1080252514972352578,1,29,59,89,364
1081406657498050218,1,6,22,50,115
1081595576755594103,1,24,49,79,164
1081613865922147868,1,2,23,23,151
1083763116296837521,1,4,34,64,339
1083955424389753834,1,28,58,88,269
1085329954814098268,1,0,0,17,292
1085886931988562621,1,29,59,89,364
1086056218918063408,1,29,59,89,270
1086646221902770506,1,29,59,89,270
1087226058736958732,1,26,54,84,359
1087281920297213590,1,30,60,90,365
1087355182967803186,1,29,59,89,270
1087399824733854992,1,22,48,69,334
1087695893758398925,1,29,59,89,270
1087712071172259549,1,15,45,75,256
1087721017567715315,1,25,55,85,266
1087721017567715315,1,25,55,85,266
1087938271004543900,1,30,60,90,271
1089468592801529306,1,26,56,86,267
1089486877529031133,1,30,60,90,271
1089489414757909359,1,30,60,90,266
1089491295209125702,1,30,60,90,271
1089559752067232480,1,30,60,90,271
1089625585912072497,1,29,59,89,270
1090129808961222868,1,15,42,66,324
1090191613994672576,1,30,60,90,271
1090195198112031807,1,12,42,72,253
1090252973513789932,1,29,59,89,270
1090282001209831968,1,30,60,90,271
1090844127265331476,1,27,57,87,362
1090879887751460581,1,30,60,90,365
1090904483007793927,1,27,57,87,356
1090941645170098677,1,29,59,89,270
1090950001064387445,1,0,24,54,235
1090956211361932959,1,26,53,79,350
1090960365273728550,1,27,57,87,268
1091055477723738913,1,30,60,90,365
1091068317493592128,1,27,57,87,362
1091089033343071043,1,30,60,90,365
1091832257839199468,1,29,59,89,364
1092313546466867570,1,30,60,86,359
1092355175257121879,1,26,56,86,361
1092404224559016268,1,27,57,87,362
1092420222696104820,1,30,60,90,365
1092435813849847321,1,30,60,90,365
1092523108879959584,1,30,60,90,365
1093034320018826313,1,25,51,81,356
1093053242865263058,1,30,60,90,365
1093067111017373970,1,25,53,83,358
1093079540331315368,1,30,60,90,365
1093106707528615883,1,30,60,90,271
1093891082412392951,1,28,58,88,269
1094643941670619897,1,0,0,0,209
1095686936022647615,1,26,43,73,343
1095915705707549520,1,29,57,87,88
1095920814462415929,1,29,59,89,89
1096415550767937134,1,27,57,87,267
1096641911773688629,1,30,60,90,365
1096779373050532049,1,29,59,89,364
1096802957722576371,1,0,0,0,113
1096803577596962837,1,0,0,0,242
1097255111475526390,1,0,0,0,17
1097296850712153306,1,0,0,2,183
1097304881221427509,1,0,0,2,277
1097389778188643825,1,0,0,0,169
1097408867129465025,1,0,0,0,141
1097509470312143492,1,30,60,90,271
1097536200460923759,1,30,60,90,271
1097539439147822670,1,30,60,90,271
1097554102242139365,1,30,60,90,271
1098162437587327203,1,24,54,84,359
1098225296145900661,1,20,43,59,319
1098242809370122967,1,15,39,69,344
1098269698956537803,1,30,60,90,365
1098296033118804249,1,15,34,64,339
1099587498423320599,1,0,0,0,175
1099781841620242851,1,29,59,89,270
1101036125684303613,1,0,0,9,190
1101036417614719256,1,0,0,0,173
1101065464352817562,1,29,59,89,270
1101186376906265582,1,29,59,89,270
1101367019881077718,1,29,59,89,270
1102557083237540612,1,0,0,0,176
1102569923215720808,1,0,0,23,204
1103668608684939398,1,30,60,90,365
1107011362652698703,1,21,21,50,221
1107018143815630482,1,8,15,27,171
1107018143815630482,1,8,15,27,171
1107038712991316166,1,1,6,31,207
1107041089260455714,1,29,59,89,269
1107624980116910002,1,0,0,23,92
1107629689784413669,1,0,0,9,190
1107677016816688293,1,30,60,90,271
1107684966768960811,1,0,0,0,143
1107688213800338261,1,0,0,0,175
1108311518263138063,1,30,60,90,365
1109204923733549481,1,0,8,38,219
1109799476827406947,1,29,59,89,270
1109807173259492906,1,30,60,90,271
1109814687647023717,1,29,59,89,270
1109904334037111466,1,26,56,86,267
1109913750326279853,1,0,0,0,155
1110026105500304938,1,29,59,89,270
1110445769210230478,1,12,42,72,347
1110456202735497202,1,0,14,44,225
1110520851167104665,1,0,0,10,191
1110578307853227159,1,21,51,58,312
1110595361891144730,1,19,44,70,291
1111162529083267981,1,30,60,90,91
1111169336438150560,1,30,60,90,91
1111173773259030001,1,30,60,90,91
1111185438099900289,1,30,60,90,91
1111198090602205313,1,30,60,90,91
1111205468312411030,1,30,60,90,91
1111208471507875125,1,30,60,90,91
1111213732376250680,1,30,60,90,91
1111216739248752815,1,30,60,90,91
1111238408040111658,1,30,60,90,91
1111240910237994802,1,30,60,90,91
1111243712977503555,1,30,60,90,91
1111247256705223200,1,30,60,90,91
1111257572192638951,1,30,60,90,91
1111261047172689633,1,30,60,90,91
1113560581620785674,1,30,60,90,91
1114992083530811520,1,30,60,90,271
1116249575868557122,1,0,0,0,174
1116354454433584470,1,29,59,89,179
1116355253405282454,1,29,59,88,361
1116460949024167664,1,29,59,89,270
1117257165555960868,1,29,59,89,364
1117951718904099649,1,29,59,89,270
1118444045009355763,1,0,0,10,191
1118592749831759538,1,0,0,3,278
1120697510375214575,1,29,59,89,90
1120764409959358945,1,30,60,90,365
1120799877618280854,1,24,54,84,356
1120829807291684015,1,30,60,90,365
1120845376454516702,1,15,37,67,335
1120855427780055433,1,30,60,90,365
1120883289538559724,1,30,59,89,180
1122389407600886722,1,30,60,90,365
1122405444122215497,1,26,56,86,361
1122847831572084706,1,30,60,90,365
1123509180651610330,1,0,28,58,333
1123774072649301109,1,18,18,18,178
1124629639202595331,1,30,60,90,365
1125003659029367061,1,0,0,0,158
1125003659029367061,1,0,0,0,158
1125061311682323382,1,23,47,77,257
1125220785818624089,1,29,59,89,364
1125229076327692766,1,28,58,88,363
1125231907959396499,1,27,57,87,362
1125235987467055633,1,26,56,86,361
1125237320821919329,1,25,54,82,355
1125240124479138101,1,28,58,87,358
1125241295985462789,1,30,60,90,365
1125696077326039584,1,0,0,16,197
1125882563677665360,1,22,48,78,353
1125882563677665360,1,22,48,78,353
1126421826112076000,1,28,58,88,358
1126432655750314919,1,27,57,87,359
1126441295278848052,1,28,58,88,362
1126447135198317376,1,29,59,89,363
1126559763253932251,1,22,50,80,349
1126795875691814261,1,29,59,89,364
1127120740050488165,1,29,59,89,364
1127125314999238003,1,28,57,87,337
1127129255987380110,1,23,52,82,338
1127134859913654007,1,29,59,89,364
1127926701600859797,1,0,0,0,141
1127931866227298688,1,0,0,0,141
1127939869718238241,1,0,0,0,0
1128102942748486025,1,28,58,88,178
1128801796780562038,1,27,57,87,362
1128801796780562038,1,27,57,87,362
1128950382253404567,1,30,60,90,365
1129474068512383673,1,29,59,89,270
1130047673997225851,1,30,60,90,271
1130268887487377305,1,29,59,89,270
1131705018695988413,1,28,57,85,266
1132502246339791571,1,29,59,89,270
1132723839482169367,1,29,59,89,270
1132956624704206292,1,29,59,89,269
1133126746608552480,1,1,17,43,193
1133915070063689817,1,30,60,90,365
1133933202933085863,1,30,60,90,360
1136895256800940974,1,30,60,90,365
1136913481503250157,1,30,60,90,365
1137352717234727415,1,27,57,87,268
1137577058899878309,1,18,48,69,339
1137616902650908008,1,16,41,64,331
1138036706054523548,1,29,59,89,270
1138151240438377785,1,30,60,90,365
1138168686456609626,1,26,56,86,361
1138217361706722273,1,30,60,90,357
1141645596352086874,1,0,0,0,11
1141680436397532183,1,29,59,89,364
1141730617803722380,1,28,58,88,363
1141836308969291531,1,0,0,17,197
1142350385843699400,1,12,12,12,273
1142759783174433363,1,23,53,83,358
1143921972375198193,1,0,29,59,149
1143925942738013965,1,28,58,88,179
1143929133718457590,1,21,51,81,172
1143931262251071945,1,30,60,90,180
1147038927980632245,1,30,60,90,271
1147423722643637720,1,30,60,90,271
1147482119795725270,1,0,0,0,113
1147485618545110776,1,0,0,0,148
1147489268227399954,1,0,0,0,127
1147492557022223720,1,28,58,88,269
1147596413672826996,1,29,59,89,270
1147625544649497971,1,30,60,90,271
1148171142986946123,1,22,50,78,246
1148292370921424427,1,25,55,85,182
1148305387098585341,1,25,55,85,182
1148310726128055404,1,25,55,85,182
1151098118841583406,0,29,59,89,270
1151216304893068045,1,29,41,71,346
1151817830938250611,1,27,57,87,268
1151880053316221366,1,29,59,89,277
1151921017042310050,1,30,60,90,278
1153541429873321651,1,0,20,50,325
1153843718458351989,1,23,53,83,174
1154113358017640397,1,30,60,90,271
1155424527809347474,1,29,59,89,179
1155541275662895455,1,17,28,46,46
1156055242666803330,1,25,55,73,73
1156194445863734469,1,29,59,88,275
1156209075435569922,1,29,59,88,276
1156271744312469083,1,30,60,90,271
1160439074732955633,1,0,0,0,174
1163425774429238249,1,28,58,88,276
1163456834536895777,1,30,60,90,271
1164079483534405707,1,8,27,55,146
1164084983276437556,1,24,54,84,175
1164088481511487446,1,0,23,53,144
1166368730221769094,1,29,59,89,269
1167820849430768085,1,6,27,57,57
1168481015025943519,1,0,29,59,150
1169227598424053216,1,30,60,90,90
1169232168710118641,1,30,60,90,90
1169234853758234559,1,30,60,90,91
1169237499670323050,1,25,55,85,175
1169239329510320936,1,30,60,90,90
1169241307293091150,1,30,60,90,90
1169243442912839816,1,0,23,53,143
1169246331091211712,1,30,60,90,90
1169253933840544923,1,30,60,90,90
1170771336878595122,1,14,40,70,71
1170845151695925289,1,0,1,25,206
1171291056345642404,1,27,57,87,268
1171528263306121642,1,29,59,89,269
1172167222883065630,1,0,21,51,232
1172176919388341284,1,10,40,70,211
1172874108701526629,1,15,45,75,255
1173055961605983055,1,0,0,17,198
1173854653125953472,1,30,60,90,271
1174948139499664994,1,0,0,0,178
1175173619326300700,1,29,59,89,270
1175699157478161118,1,28,58,88,335
1175699157478161118,1,28,58,88,335
1175759511919555690,1,0,0,0,258
1175759511919555690,1,0,0,0,258
1176851158818293610,1,30,60,90,365
1176851172869827947,1,26,52,79,354
1176851189400262416,1,28,58,88,363
1177187287629925127,1,5,35,65,156
1177191549733581726,1,18,48,78,169
1177266586048046335,1,30,54,84,359
1178515229627175772,1,29,59,89,364
1180145169651895746,1,29,59,89,269
1180758818625255257,1,1,2,2,146
1180906224303660510,1,30,59,89,364
1181735316534700808,1,29,59,89,348
1181899791094551937,1,0,0,0,148
1182616857385882793,1,30,60,90,91
1183756795354276356,1,29,59,89,364
1183773967298323992,1,29,59,89,364
1183872124315091222,1,30,60,90,365
1183906150836023782,1,29,59,89,364
1184674616456146702,1,10,38,68,249
1185086722726092679,1,0,0,0,174
1185197681072791802,1,30,60,90,91
1185915191423357388,1,8,38,66,160
1185917537269220374,1,30,60,90,365
1185943171595849585,1,25,55,85,182
1185947576358641538,1,8,38,66,160
1185960624679186691,1,8,38,68,165
1185980898795655861,1,8,38,68,165
1185980922666295692,1,25,55,85,182
1185996420473299630,1,25,55,85,182
1186017127022771892,1,25,55,85,182
1186066289562000666,1,0,0,10,285
1186549961463342281,1,25,55,85,182
1186868541390529861,1,0,0,0,238
1188009951382171280,1,27,57,87,362
1189547322218087029,1,30,60,90,365
1191042513446045646,1,30,38,38,282
1193065253679853398,1,13,40,70,161
1193134132283735926,1,22,52,82,168
1193200494635634104,1,22,52,82,173
1193206113527000596,1,23,53,83,174
1193279908505254841,1,21,51,81,172
1193281443291802346,1,22,52,82,173
1193282691215253511,1,22,52,82,173
1193293299360182884,1,23,53,83,174
1193294581511630031,1,25,55,85,176
1193295712429457766,1,19,45,75,164
1193305610153718031,1,10,28,49,138
1193311603416769244,1,0,0,0,25
1193312621565934834,1,30,60,90,181
1193313580056749097,1,0,0,0,25
1195025959760812356,1,11,41,71,252
1195960444826776780,1,30,60,90,91
1196695636110912931,1,28,58,88,363
1196900804322068539,1,24,54,76,341
1197600134466660700,1,0,0,0,144
1197615560769838754,1,27,57,85,89
1197767433809719883,1,0,22,52,327
1198295973374123249,1,30,60,90,91
1198444671916609250,1,28,58,88,269
1198679345153353601,1,30,60,90,271
1199023826180412574,1,30,60,82,82
1199104112592511762,1,30,60,90,271
1199889817584547770,1,29,59,89,364
1200044798110899374,1,0,0,0,178
1200650967824344545,1,0,0,0,164
1201148515241941053,1,30,60,90,97
1201971237883159675,1,28,58,88,363
1202051012143610882,1,29,59,89,270
1203539699255761646,1,1,1,5,247
1207760241490075262,1,0,0,23,298
1208270217107496233,1,26,56,86,361
1208318847216095786,1,0,0,1,276
1208481100854635107,1,30,60,82,86
1208976108760291000,1,30,60,90,365
1209048718944845064,1,30,60,90,91
1209048718944845064,1,30,60,90,91
1209115483295579932,1,30,60,90,365
1209168395214773284,1,30,60,90,97
1209750007577598619,1,30,60,90,365
1210963817188344282,1,23,53,83,358
1211139966282107813,1,27,56,86,196
1211567579798899580,1,0,0,23,298
1212112841981551268,1,27,57,87,88
1212254727331320790,1,0,0,23,298
1212778208974906213,1,6,36,66,126
1212864267517514783,1,28,28,28,263
1213308678304633864,1,23,53,83,269
1213692178756023876,1,24,48,78,353
1214759616456285756,1,1,25,55,330
1214984926338693578,1,27,57,87,362
1214989558350921428,1,23,53,83,358
1215310989306586316,1,30,60,90,365
1215647072509016582,1,30,60,90,365
1216310259642600972,1,24,54,84,359
1217612248414968885,1,23,23,23,273
1217913244382728079,1,30,60,90,181
1218463134801542210,0,23,53,83,174
1220080250159546479,1,30,60,90,365
1221533983278407899,1,30,60,90,365
1221558086815918253,1,30,60,90,365
1222360436810497593,1,4,12,24,198
1222443836401391470,1,23,53,83,358
1222735570077900345,1,30,57,87,88
1223459678555999524,1,21,51,81,347
1224982977185929281,1,0,8,8,150
1226856324730698277,1,25,55,85,356
1226856435663364449,1,7,33,61,313
1226856448655008401,1,27,57,87,362
1226856462006736698,1,30,60,90,365
1226856585106284966,1,29,57,87,362
1226856598009142920,1,26,56,86,355
1226856613274248660,1,27,53,83,358
1227154676044915085,1,29,59,89,364
1227822272006685625,1,6,36,63,335
1228800942317269763,1,0,4,34,309
1229021697587140453,1,16,46,76,351
1229021715252281264,1,28,53,83,358
1229028998701679313,1,23,53,83,358
1229029135384074790,1,18,46,76,351
1229038345745358805,1,30,60,90,361
1231005395139604028,1,30,60,90,365
1231351196655165852,0,30,60,90,365
1231531802719583902,1,4,4,4,273
1231551276817126657,1,0,0,23,298
1231566982294212720,1,30,60,90,365
1231711853789900461,1,0,0,9,284
1231908534008916973,1,30,60,90,365
1231908654335688843,1,15,42,72,341
1231908843752765645,1,24,54,84,359
1231911157804863190,1,30,60,90,359
1231911173080338134,1,15,37,64,331
1232320164187365242,1,30,60,90,365
1232475523814264411,1,30,60,88,88
1232483862850032546,1,30,60,88,92
1233692899886270122,1,30,60,90,365
1233732396181342745,1,30,60,90,365
1234087376595560569,1,30,60,88,92
1234103110858414978,1,30,60,90,97
1234127594707611730,1,23,52,82,354
1234127610147550627,1,25,55,85,360
1234127636678575463,1,25,55,85,360
1234127715621637782,1,30,60,90,365
1234127729342770287,1,30,60,90,365
1234127745004933134,1,30,60,90,365
1234127940569953580,1,30,60,90,365
1234127955920224733,1,27,57,87,362
1234127971959328439,1,30,60,90,365
1235140537533279367,1,28,58,88,95
1235903841546277729,1,0,2,32,307
1237528895641202332,1,0,0,24,299
1237545402386389392,1,0,0,24,299
1238656994190513553,1,30,60,90,365
1239034501912776786,1,0,0,6,281
1241026847928267938,1,28,58,88,363
1241036805012484393,1,30,60,90,365
1241238978192145855,1,0,0,0,209
1241340193794884993,1,29,55,85,92
1241947087107704109,1,29,59,89,364
1243199194517432903,1,30,60,90,365
1243860150618704413,1,30,60,90,365
1244751405963770819,1,30,60,90,365
1244760151070150179,1,28,58,88,363
1245858798730925675,0,18,38,60,335
1246846262348444955,1,2,26,56,153
1247505221587088444,1,12,42,72,347
1247665524503681278,1,0,5,7,68
1248122162330316547,0,23,53,83,84
1249753056660834834,1,30,60,90,271
1249950404761886912,1,30,60,90,365
1250286484789551883,1,30,60,90,365
1250306191413064005,1,30,60,90,365
1250664127604301004,1,29,59,89,364
1252083926209830706,1,29,59,89,364
1253501537875000312,1,0,24,54,329
